x	y	z	Transcription of E2F targets under negative control by DREAM complex
243	272	32	1
251	272	32	1
181	273	32	1
185	273	32	1
186	273	32	1
206	273	32	1
207	273	32	1
208	273	32	1
213	273	32	1
239	273	32	2
174	274	32	1
182	274	32	1
185	274	32	2
202	274	32	2
207	274	32	1
208	274	32	2
240	274	32	2
252	274	32	1
184	275	32	1
202	275	32	1
215	275	32	1
236	275	32	1
237	275	32	1
238	275	32	1
240	275	32	1
247	275	32	2
249	275	32	1
250	275	32	1
210	276	32	1
215	276	32	1
228	276	32	1
241	276	32	1
174	277	32	1
175	277	32	1
204	277	32	1
216	277	32	2
237	277	32	1
245	277	32	1
247	277	32	1
175	278	32	2
177	278	32	1
203	278	32	1
204	278	32	1
224	278	32	1
235	278	32	1
243	278	32	1
246	278	32	1
248	278	32	1
177	279	32	1
205	279	32	1
241	279	32	2
242	279	32	1
244	279	32	1
250	279	32	1
255	279	32	1
175	280	32	2
217	280	32	1
223	280	32	1
242	280	32	2
248	280	32	1
217	281	32	2
234	281	32	1
237	281	32	1
240	281	32	1
242	281	32	1
246	281	32	1
252	281	32	1
254	281	32	2
174	282	32	2
175	282	32	1
182	282	32	1
188	282	32	1
220	282	32	1
222	282	32	2
229	282	32	1
231	282	32	2
232	282	32	1
237	282	32	1
251	282	32	1
254	282	32	1
183	283	32	1
222	283	32	1
236	283	32	1
241	283	32	1
242	283	32	1
244	283	32	1
248	283	32	1
254	283	32	2
184	284	32	1
205	284	32	1
210	284	32	1
222	284	32	1
226	284	32	1
227	284	32	1
241	284	32	1
242	284	32	1
249	284	32	2
251	284	32	1
252	284	32	2
257	284	32	1
179	285	32	2
185	285	32	1
204	285	32	1
208	285	32	1
215	285	32	1
218	285	32	1
230	285	32	1
233	285	32	1
235	285	32	1
240	285	32	1
241	285	32	2
252	285	32	1
253	285	32	2
254	285	32	1
174	286	32	1
177	286	32	1
209	286	32	1
218	286	32	1
219	286	32	1
224	286	32	1
228	286	32	1
231	286	32	1
236	286	32	1
237	286	32	1
247	286	32	1
250	286	32	1
252	286	32	1
256	286	32	1
207	287	32	2
208	287	32	1
224	287	32	1
228	287	32	1
233	287	32	2
234	287	32	1
237	287	32	1
242	287	32	1
247	287	32	2
201	288	32	1
203	288	32	1
220	288	32	1
222	288	32	1
225	288	32	1
226	288	32	1
231	288	32	1
242	288	32	1
244	288	32	1
246	288	32	1
247	288	32	2
250	288	32	1
258	288	32	1
185	289	32	1
200	289	32	2
222	289	32	1
227	289	32	1
229	289	32	1
234	289	32	1
235	289	32	2
238	289	32	2
239	289	32	2
221	290	32	1
222	290	32	1
231	290	32	1
233	290	32	1
234	290	32	1
236	290	32	1
237	290	32	1
246	290	32	1
255	290	32	1
200	291	32	1
238	291	32	1
241	291	32	1
243	291	32	1
245	291	32	1
247	291	32	1
256	291	32	1
198	292	32	1
218	292	32	1
222	292	32	1
228	292	32	1
242	292	32	1
247	292	32	1
248	292	32	3
250	292	32	2
255	292	32	1
197	293	32	1
221	293	32	1
223	293	32	1
228	293	32	1
238	293	32	1
244	293	32	1
245	293	32	1
249	293	32	2
250	293	32	1
180	294	32	1
198	294	32	1
228	294	32	1
233	294	32	1
238	294	32	1
223	295	32	1
227	295	32	1
228	295	32	1
230	295	32	2
231	295	32	1
236	295	32	1
239	295	32	1
240	295	32	1
241	295	32	2
244	295	32	1
247	295	32	1
200	296	32	2
202	296	32	1
220	296	32	1
223	296	32	1
241	296	32	1
244	296	32	2
245	296	32	1
249	296	32	2
251	296	32	1
252	296	32	1
198	297	32	1
219	297	32	1
221	297	32	1
225	297	32	1
226	297	32	1
248	297	32	1
250	297	32	1
252	297	32	1
195	298	32	1
197	298	32	2
198	298	32	1
232	298	32	1
244	298	32	1
246	298	32	1
247	298	32	1
252	298	32	1
253	298	32	1
196	299	32	1
227	299	32	1
233	299	32	2
235	299	32	1
243	299	32	2
245	299	32	1
247	299	32	3
248	299	32	1
197	300	32	1
244	300	32	1
245	300	32	1
196	301	32	2
232	301	32	1
239	301	32	1
241	301	32	1
248	301	32	1
231	302	32	3
234	302	32	1
236	302	32	1
239	302	32	1
248	302	32	1
249	302	32	3
207	303	32	1
242	303	32	1
244	303	32	1
234	304	32	1
204	305	32	1
221	305	32	1
235	305	32	2
238	305	32	1
222	306	32	1
224	306	32	1
230	306	32	2
235	306	32	1
206	307	32	1
225	307	32	1
221	308	32	1
223	308	32	1
229	308	32	1
235	308	32	1
225	309	32	1
226	309	32	1
232	309	32	1
230	313	32	2
228	249	33	1
226	251	33	1
223	252	33	1
226	252	33	1
227	252	33	2
240	252	33	1
218	253	33	1
224	253	33	1
231	253	33	1
193	254	33	1
217	254	33	1
223	254	33	2
227	254	33	1
235	254	33	1
239	254	33	1
217	255	33	3
218	255	33	1
219	255	33	1
220	255	33	1
221	255	33	2
223	255	33	1
226	255	33	1
221	256	33	1
222	256	33	1
223	256	33	1
218	257	33	2
220	257	33	1
221	257	33	1
224	257	33	3
215	258	33	1
217	258	33	2
218	258	33	2
220	258	33	1
223	258	33	2
243	258	33	1
189	259	33	1
209	259	33	2
211	259	33	1
217	259	33	1
218	259	33	1
222	259	33	1
233	259	33	1
235	259	33	2
246	259	33	3
192	260	33	2
208	260	33	1
215	260	33	1
223	260	33	1
230	260	33	1
240	260	33	1
188	261	33	1
193	261	33	1
195	261	33	1
211	261	33	1
217.5	261.5	33.5	1
234	261	33	1
237	261	33	1
238	261	33	2
244	261	33	1
247	261	33	4
196	262	33	1
209	262	33	1
214	262	33	1
221	262	33	1
223	262	33	1
226	262	33	1
233	262	33	1
239	262	33	1
242	262	33	1
249	262	33	1
185	263	33	1
188	263	33	2
191	263	33	1
194	263	33	1
203	263	33	1
215	263	33	1
222	263	33	1
224	263	33	1
225	263	33	1
233	263	33	1
240	263	33	2
245	263	33	1
189	264	33	1
194	264	33	1
199	264	33	1
214	264	33	1
220	264	33	1
221	264	33	2
225	264	33	1
226	264	33	1
233	264	33	1
237	264	33	1
242	264	33	1
245	264	33	1
250	264	33	2
192	265	33	1
202	265	33	1
214	265	33	1
218	265	33	1
221	265	33	2
225	265	33	1
247	265	33	1
252	265	33	1
184	266	33	1
186	266	33	1
188	266	33	1
193	266	33	2
215	266	33	1
221	266	33	1
228	266	33	1
230	266	33	1
237	266	33	1
241	266	33	1
242	266	33	1
249	266	33	1
183	267	33	2
192	267	33	1
193	267	33	1
196	267	33	2
202	267	33	1
210	267	33	1
217	267	33	3
223	267	33	1
225	267	33	1
227	267	33	2
229	267	33	1
247	267	33	1
252	267	33	1
253	267	33	1
183	268	33	2
188	268	33	2
191	268	33	1
196	268	33	1
206	268	33	1
210	268	33	1
211	268	33	1
212	268	33	1
213	268	33	1
217	268	33	1
219	268	33	1
224	268	33	1
225	268	33	1
232	268	33	2
235	268	33	1
241	268	33	2
249	268	33	1
250	268	33	1
184	269	33	1
193	269	33	1
194	269	33	2
211	269	33	1
234	269	33	1
243	269	33	2
246	269	33	2
251	269	33	1
174	270	33	1
183	270	33	2
184	270	33	1
185	270	33	1
188	270	33	2
210	270	33	2
212	270	33	1
215	270	33	1
231	270	33	2
234	270	33	1
242	270	33	1
178	271	33	1
181	271	33	1
182	271	33	1
190	271	33	1
204	271	33	1
206	271	33	1
216	271	33	1
225	271	33	1
233	271	33	1
235	271	33	1
238	271	33	1
245	271	33	1
253	271	33	1
177	272	33	1
183	272	33	1
204	272	33	1
208	272	33	1
215	272	33	1
232	272	33	2
233	272	33	1
240	272	33	1
242	272	33	1
244	272	33	1
247	272	33	1
171	273	33	1
173	273	33	1
185	273	33	1
190	273	33	1
201	273	33	2
214	273	33	1
215	273	33	1
216	273	33	1
217	273	33	1
227	273	33	2
230	273	33	1
235	273	33	1
240	273	33	1
253	273	33	1
176	274	33	1
202	274	33	1
188	275	33	1
200	275	33	1
207	275	33	1
209	275	33	1
214	275	33	1
217	275	33	1
241	275	33	1
246	275	33	1
176	276	33	1
177	276	33	1
186	276	33	1
189	276	33	1
208	276	33	1
214	276	33	1
237	276	33	1
241	276	33	1
174	277	33	1
178	277	33	1
187	277	33	2
205	277	33	1
206	277	33	1
208	277	33	1
209	277	33	1
215	277	33	1
216	277	33	1
238	277	33	1
243	277	33	1
244	277	33	1
246	277	33	1
191	278	33	1
211	278	33	1
232	278	33	1
243	278	33	1
244	278	33	1
168	279	33	1
175	279	33	1
178	279	33	2
207	279	33	1
231	279	33	1
241	279	33	2
243	279	33	1
245	279	33	1
248	279	33	1
251	279	33	1
174	280	33	1
175	280	33	1
191	280	33	1
209	280	33	1
220	280	33	1
226	280	33	1
239	280	33	1
247	280	33	1
248	280	33	2
249	280	33	1
173	281	33	2
176	281	33	1
186	281	33	1
204	281	33	1
208	281	33	1
224	281	33	1
230	281	33	1
233	281	33	2
239	281	33	1
244	281	33	1
247	281	33	1
248	281	33	1
249	281	33	1
177	282	33	1
212	282	33	1
213	282	33	1
218	282	33	1
220	282	33	2
229	282	33	1
233	282	33	1
237	282	33	1
244	282	33	1
245	282	33	1
250	282	33	1
251	282	33	1
179	283	33	1
185	283	33	1
207	283	33	1
209	283	33	1
211	283	33	1
218	283	33	1
228	283	33	1
241	283	33	2
249	283	33	1
253	283	33	1
175	284	33	1
186	284	33	2
188	284	33	1
220	284	33	1
231	284	33	1
233	284	33	1
236	284	33	1
240	284	33	1
241	284	33	1
242	284	33	1
247	284	33	1
249	284	33	1
206	285	33	2
220	285	33	1
225	285	33	1
233	285	33	1
234	285	33	1
236	285	33	1
237.5	285.5	33.5	1
240	285	33	1
245	285	33	1
246	285	33	3
248	285	33	1
208	286	33	2
211	286	33	1
219	286	33	1
228	286	33	1
229	286	33	1
238	286	33	1
243	286	33	1
246	286	33	1
255	286	33	1
185	287	33	1
198	287	33	1
205	287	33	1
228	287	33	2
233	287	33	1
242	287	33	1
245	287	33	2
246	287	33	1
187	288	33	3
202	288	33	1
219	288	33	1
223	288	33	1
231	288	33	2
234	288	33	1
236	288	33	1
239	288	33	1
244	288	33	1
201	289	33	1
202	289	33	1
223	289	33	1
230	289	33	1
231	289	33	1
234	289	33	1
235	289	33	1
237	289	33	3
244	289	33	1
246	289	33	2
250	289	33	1
253	289	33	2
187	290	33	1
200	290	33	2
207	290	33	1
223	290	33	1
228	290	33	1
230	290	33	1
235	290	33	1
241	290	33	1
257	290	33	1
222	291	33	1
234	291	33	1
240	291	33	1
242	291	33	1
249	291	33	1
183	292	33	3
221	292	33	1
226	292	33	1
227	292	33	1
235	292	33	1
247	292	33	3
253	292	33	2
185	293	33	2
231	293	33	1
234	293	33	1
237	293	33	1
241	293	33	1
243	293	33	1
244	293	33	1
180	294	33	1
187	294	33	1
202	294	33	1
204	294	33	1
236	294	33	1
238	294	33	1
239	294	33	1
246	294	33	1
218	295	33	1
237	295	33	1
238	295	33	1
245	295	33	1
247	295	33	1
180	296	33	1
191	296	33	2
194	296	33	1
201	296	33	1
226	296	33	1
228	296	33	2
230	296	33	1
245	296	33	1
195	297	33	3
198	297	33	1
202	297	33	2
225	297	33	2
228	297	33	1
231	297	33	3
236	297	33	1
241	297	33	1
198	298	33	1
235	298	33	1
238	298	33	1
201	299	33	1
222	299	33	1
228	299	33	1
229	299	33	2
230	299	33	1
232	299	33	3
235	299	33	2
237	299	33	1
242	299	33	1
243	299	33	1
231	300	33	1
237	300	33	1
240	300	33	1
246	300	33	1
247	300	33	2
227	301	33	1
228	301	33	1
238	301	33	1
243	301	33	1
244	301	33	1
246	301	33	1
225	302	33	2
229	302	33	1
232	302	33	1
240	302	33	1
246	302	33	2
222	303	33	1
225	303	33	1
228	303	33	1
240	303	33	1
223	304	33	1
227	304	33	1
231	304	33	1
233	304	33	1
238	304	33	2
239	304	33	2
207	305	33	1
225	305	33	1
234	305	33	1
220	306	33	1
223	306	33	1
224	306	33	1
235	306	33	2
236	306	33	1
242	306	33	1
221	307	33	2
226	307	33	1
217	308	33	2
224	308	33	1
227	308	33	1
240	308	33	1
229	309	33	2
232	309	33	1
233	309	33	1
217	310	33	1
221	310	33	1
231	310	33	1
238	310	33	1
218	311	33	1
233	311	33	1
234	311	33	2
225	312	33	1
232	312	33	2
223	313	33	1
230	313	33	3
235	313	33	1
236	313	33	1
237	313	33	1
230	315	33	1
229	250	34	1
227	252	34	1
225	253	34	1
227	254	34	1
235	254	34	1
220	255	34	1
225	255	34	1
227	255	34	1
237	255	34	1
216	256	34	1
221	256	34	1
210	257	34	1
218	257	34	1
228	257	34	1
242	257	34	1
243	257	34	1
201	258	34	1
212	258	34	1
216	258	34	1
221	258	34	1
223	258	34	2
224	258	34	1
225	258	34	1
233	258	34	1
234	258	34	1
235	258	34	1
241	258	34	1
189	259	34	1
209	259	34	1
216	259	34	1
223	259	34	1
228	259	34	1
232	259	34	1
233	259	34	1
234	259	34	1
242	259	34	1
211	260	34	1
217	260	34	2
223	260	34	1
224	260	34	1
226	260	34	1
230	260	34	1
190	261	34	1
195	261	34	1
204	261	34	3
208	261	34	2
211	261	34	1
216	261	34	1
219	261	34	1
226	261	34	1
232	261	34	1
235	261	34	1
242	261	34	1
246	261	34	1
189	262	34	1
192	262	34	1
210	262	34	1
211	262	34	1
221	262	34	1
229	262	34	2
235	262	34	1
236	262	34	1
243	262	34	1
250	262	34	1
206	263	34	1
207	263	34	1
213	263	34	2
220	263	34	1
223	263	34	2
225	263	34	1
226	263	34	2
237	263	34	1
238	263	34	1
240	263	34	1
241	263	34	1
249	263	34	2
252	263	34	1
189	264	34	1
191	264	34	1
193	264	34	1
200	264	34	1
203	264	34	1
205	264	34	1
206	264	34	2
209	264	34	1
210	264	34	2
223	264	34	1
232	264	34	1
240	264	34	2
242	264	34	1
243	264	34	1
244	264	34	1
176	265	34	1
187	265	34	2
189	265	34	1
190	265	34	1
194	265	34	1
204	265	34	2
217	265	34	1
223	265	34	1
226	265	34	1
229	265	34	2
230	265	34	1
245	265	34	1
249	265	34	1
251	265	34	1
184	266	34	1
196	266	34	1
208	266	34	1
210	266	34	1
229	266	34	1
235	266	34	2
237	266	34	1
244	266	34	1
251	266	34	1
252	266	34	1
182	267	34	2
183	267	34	2
194	267	34	1
195	267	34	1
215	267	34	1
223	267	34	1
225	267	34	1
229	267	34	1
246	267	34	1
248	267	34	1
173	268	34	2
176	268	34	1
188	268	34	2
191	268	34	1
195	268	34	1
210	268	34	1
214	268	34	2
217	268	34	1
233	268	34	1
240	268	34	1
171	269	34	1
198	269	34	1
209	269	34	2
212	269	34	1
215	269	34	1
218	269	34	1
222	269	34	1
231	269	34	1
233	269	34	1
234	269	34	1
235	269	34	1
236	269	34	1
242	269	34	2
252	269	34	1
254	269	34	1
180	270	34	1
188	270	34	1
189	270	34	1
195	270	34	1
197	270	34	2
206	270	34	1
217	270	34	1
228	270	34	1
231	270	34	1
233	270	34	3
240	270	34	2
241	270	34	1
244	270	34	1
245	270	34	1
246	270	34	1
248	270	34	1
172	271	34	1
175	271	34	1
178	271	34	1
181	271	34	1
187	271	34	2
201	271	34	1
212	271	34	1
213	271	34	1
214	271	34	2
215	271	34	1
226	271	34	1
237	271	34	1
242	271	34	1
243	271	34	1
249	271	34	2
183	272	34	1
188	272	34	1
203	272	34	1
205	272	34	1
207	272	34	1
211	272	34	1
212	272	34	1
214	272	34	1
216	272	34	2
226	272	34	1
237	272	34	1
238	272	34	1
239	272	34	1
248	272	34	1
249	272	34	1
176	273	34	1
182	273	34	1
184	273	34	1
201	273	34	1
205	273	34	1
207	273	34	1
209	273	34	1
212	273	34	1
213	273	34	2
214	273	34	1
215	273	34	1
233	273	34	1
236	273	34	1
239	273	34	1
241	273	34	1
245	273	34	2
174	274	34	1
176	274	34	2
183	274	34	1
185	274	34	1
196	274	34	2
203	274	34	1
207	274	34	1
210	274	34	2
211	274	34	1
229	274	34	1
232	274	34	1
237	274	34	1
238	274	34	1
240	274	34	1
250	274	34	1
181	275	34	1
203	275	34	1
206	275	34	1
216	275	34	1
219	275	34	2
227	275	34	1
231	275	34	1
239	275	34	2
240	275	34	1
245	275	34	1
246	275	34	2
177	276	34	1
203	276	34	2
206	276	34	2
208	276	34	2
209	276	34	1
241	276	34	1
242	276	34	1
244	276	34	1
202	277	34	1
206	277	34	1
207	277	34	1
209	277	34	2
211	277	34	1
213	277	34	1
234	277	34	1
236	277	34	1
193	278	34	2
206	278	34	1
214	278	34	1
236	278	34	1
239	278	34	1
244	278	34	1
181	279	34	1
203	279	34	1
223	279	34	1
227	279	34	1
246	279	34	1
247	279	34	3
173	280	34	1
176	280	34	1
204	280	34	2
205	280	34	1
206	280	34	2
215	280	34	1
238	280	34	1
240	280	34	1
173	281	34	1
179	281	34	1
203	281	34	1
204	281	34	1
207	281	34	1
209	281	34	2
213	281	34	1
228	281	34	1
230	281	34	1
237	281	34	1
245	281	34	1
187	282	34	1
189	282	34	1
204	282	34	3
209	282	34	1
211	282	34	1
223	282	34	1
224	282	34	1
230	282	34	1
233	282	34	2
234	282	34	1
248	282	34	1
204	283	34	1
207	283	34	1
208	283	34	1
210	283	34	1
211	283	34	1
222	283	34	2
227	283	34	1
230	283	34	1
247	283	34	2
253	283	34	1
186	284	34	1
210	284	34	1
214	284	34	1
215	284	34	3
220	284	34	1
222	284	34	1
226	284	34	1
227	284	34	1
229	284	34	1
231	284	34	1
238	284	34	1
243	284	34	1
254	284	34	1
176	285	34	1
181	285	34	1
187	285	34	1
205	285	34	1
206	285	34	1
219	285	34	1
221	285	34	1
223	285	34	1
226	285	34	1
229	285	34	2
231	285	34	2
233	285	34	2
242	285	34	1
177	286	34	1
190	286	34	2
199	286	34	1
237	286	34	1
190	287	34	1
199	287	34	1
219	287	34	1
222	287	34	1
224	287	34	1
228	287	34	1
230	287	34	1
233	287	34	2
238	287	34	1
241	287	34	1
185	288	34	1
203	288	34	2
209	288	34	2
231	288	34	1
233	288	34	1
235	288	34	1
237	288	34	1
240	288	34	1
249	288	34	1
253	288	34	2
186	289	34	2
198	289	34	1
199	289	34	1
202	289	34	2
226	289	34	2
232	289	34	2
238	289	34	1
241	289	34	1
242	289	34	1
245	289	34	1
182	290	34	1
187	290	34	1
199	290	34	2
220	290	34	2
223	290	34	3
243	290	34	2
244	290	34	1
222	291	34	1
234	291	34	1
235	291	34	1
236	291	34	1
241	291	34	1
245	291	34	1
247	291	34	2
255	291	34	1
203	292	34	1
225	292	34	2
233	292	34	1
234	292	34	1
236	292	34	1
242	292	34	1
243	292	34	2
252	292	34	1
197	293	34	1
204	293	34	1
205	293	34	1
222	293	34	1
224	293	34	1
225	293	34	1
231	293	34	1
237	293	34	1
238	293	34	1
177	294	34	1
183	294	34	1
195	294	34	1
197	294	34	1
201	294	34	2
226	294	34	1
236	294	34	1
237	294	34	1
242	294	34	1
245	294	34	1
194	295	34	1
196	295	34	1
203	295	34	1
204	295	34	1
218	295	34	1
220	295	34	1
225	295	34	1
228	295	34	4
236	295	34	1
238	295	34	1
239	295	34	2
183	296	34	1
194	296	34	3
196	296	34	1
205	296	34	1
221	296	34	1
222	296	34	3
229	296	34	1
238	296	34	1
245	296	34	1
179	297	34	1
196	297	34	1
199	297	34	1
200	297	34	1
203	297	34	1
220	297	34	1
221	297	34	1
225	297	34	1
231	297	34	1
234	297	34	2
236	297	34	2
237	297	34	1
239	297	34	1
242	297	34	1
182	298	34	1
197	298	34	1
224	298	34	1
228	298	34	1
195	299	34	1
200	299	34	1
203	299	34	1
227	299	34	1
236	299	34	1
225	300	34	3
228	300	34	1
229	300	34	1
236	300	34	1
241	300	34	1
246	300	34	1
196	301	34	1
197	301	34	1
198	301	34	1
227	301	34	2
229	301	34	1
242	301	34	1
244	301	34	1
246	301	34	1
226	302	34	1
228	302	34	1
236	302	34	1
239	302	34	1
232	303	34	1
236	303	34	2
240	303	34	1
244	303	34	1
236	304	34	1
241	304	34	1
244	304	34	1
225	305	34	3
229	305	34	1
230	305	34	1
236	305	34	1
240	305	34	1
198	306	34	1
224	306	34	1
233	306	34	1
235	306	34	1
238	306	34	2
206	307	34	1
225	307	34	1
234	307	34	1
240	307	34	1
226	308	34	1
237	308	34	1
240	308	34	1
220	309	34	1
222	309	34	1
227	309	34	1
216	310	34	1
231	310	34	2
233	310	34	1
218	311	34	2
236	311	34	1
221	312	34	1
222	312	34	1
229	312	34	2
230	312	34	2
232	312	34	1
235	312	34	1
212	313	34	1
221	313	34	2
224	313	34	1
226	313	34	1
227	313	34	1
235	313	34	1
226	314	34	2
232	314	34	1
227	315	34	1
228	315	34	1
231	315	34	1
234	316	34	1
233	317	34	1
235	318	34	2
230	248	35	1
226	250	35	1
224	251	35	1
227	251	35	1
223	252	35	2
240	254	35	1
218	255	35	1
223	255	35	1
226	255	35	1
227	255	35	2
215	256	35	1
216	256	35	1
223	256	35	1
229	256	35	1
240	256	35	1
243	256	35	1
209	257	35	1
216	257	35	2
223	257	35	1
224	257	35	1
226	257	35	2
243	257	35	1
218	258	35	1
227	258	35	1
232	258	35	1
235	258	35	3
237	258	35	1
240	258	35	1
210	259	35	1
219	259	35	1
220	259	35	1
223	259	35	1
225	259	35	1
238	259	35	2
218	260	35	1
221	260	35	1
222	260	35	1
238	260	35	2
244	260	35	2
245	260	35	2
247	260	35	1
208	261	35	1
211	261	35	1
217	261	35	1
218	261	35	1
231	261	35	1
232	261	35	2
233	261	35	1
234	261	35	1
238	261	35	1
240	261	35	1
243	261	35	1
244	261	35	1
189	262	35	2
219	262	35	1
222	262	35	1
223	262	35	1
224	262	35	1
230	262	35	2
232	262	35	1
239	262	35	1
243	262	35	2
245	262	35	1
248	262	35	1
211	263	35	1
213	263	35	1
217	263	35	1
225	263	35	1
228	263	35	1
230	263	35	1
231	263	35	1
233	263	35	2
240	263	35	1
247	263	35	1
248	263	35	2
250	263	35	1
191	264	35	1
209	264	35	1
211	264	35	1
213	264	35	2
214	264	35	2
222	264	35	1
223	264	35	1
226	264	35	2
227	264	35	1
231	264	35	1
233	264	35	1
239	264	35	1
248	264	35	1
184	265	35	1
190	265	35	1
191	265	35	1
195	265	35	1
211	265	35	2
212	265	35	1
214	265	35	1
217	265	35	1
219	265	35	1
221	265	35	1
225	265	35	1
228	265	35	1
232	265	35	1
234	265	35	1
241	265	35	1
178	266	35	1
188	266	35	1
194	266	35	1
205	266	35	1
208	266	35	1
210	266	35	1
220	266	35	1
223	266	35	1
230	266	35	1
234	266	35	2
239	266	35	1
240	266	35	2
185	267	35	1
186	267	35	1
189	267	35	1
219	267	35	1
228	267	35	1
233	267	35	1
242	267	35	1
243	267	35	1
245	267	35	1
247	267	35	1
250	267	35	1
185	268	35	1
186	268	35	1
193	268	35	1
195	268	35	1
202	268	35	1
206	268	35	1
214	268	35	1
217	268	35	1
218	268	35	2
222	268	35	1
229	268	35	2
232	268	35	1
234	268	35	2
239	268	35	1
241	268	35	1
242	268	35	1
243	268	35	1
245	268	35	2
247	268	35	1
249	268	35	1
252	268	35	1
174	269	35	3
180	269	35	3
181	269	35	1
186	269	35	1
191	269	35	1
193	269	35	1
196	269	35	3
202	269	35	1
212	269	35	1
215	269	35	1
216	269	35	1
220	269	35	1
222	269	35	1
232	269	35	1
235	269	35	1
238	269	35	1
239	269	35	1
249	269	35	1
250	269	35	1
172	270	35	1
178	270	35	2
181	270	35	1
186	270	35	1
190	270	35	2
193	270	35	1
194	270	35	2
198	270	35	1
202	270	35	1
210	270	35	1
211	270	35	1
213	270	35	1
217	270	35	1
223	270	35	1
227	270	35	1
233	270	35	1
235	270	35	1
239	270	35	1
240	270	35	1
243	270	35	1
245	270	35	1
247	270	35	1
176	271	35	1
178	271	35	1
180	271	35	1
181	271	35	2
185	271	35	1
187	271	35	1
198	271	35	1
199	271	35	1
201	271	35	1
206	271	35	1
207	271	35	1
213	271	35	2
233	271	35	1
235	271	35	1
236	271	35	1
237	271	35	1
243	271	35	1
250	271	35	1
176	272	35	1
182	272	35	1
185	272	35	1
189	272	35	1
191	272	35	1
197	272	35	3
202	272	35	1
207	272	35	1
209	272	35	2
210	272	35	1
211	272	35	1
215	272	35	1
222	272	35	1
229	272	35	1
234	272	35	1
237	272	35	1
239	272	35	1
240	272	35	1
243	272	35	1
244	272	35	1
246	272	35	1
184	273	35	1
204	273	35	3
212	273	35	1
215	273	35	1
216	273	35	1
217	273	35	1
227	273	35	1
230	273	35	1
231	273	35	1
234	273	35	1
242	273	35	1
245	273	35	1
250	273	35	1
176	274	35	2
178	274	35	1
179	274	35	1
181	274	35	1
183	274	35	1
187	274	35	1
201	274	35	1
210	274	35	2
211	274	35	2
212	274	35	1
215	274	35	1
218	274	35	3
223	274	35	1
228	274	35	1
231	274	35	1
232	274	35	1
234	274	35	1
235	274	35	1
236	274	35	2
239	274	35	2
243	274	35	1
250	274	35	1
176	275	35	2
191	275	35	1
203	275	35	1
207	275	35	2
210	275	35	1
214	275	35	1
231	275	35	1
177	276	35	1
178	276	35	1
202	276	35	1
212	276	35	1
220	276	35	1
222	276	35	3
232	276	35	1
233	276	35	1
237	276	35	1
243	276	35	1
244	276	35	1
248	276	35	1
173	277	35	1
178	277	35	1
183	277	35	1
204	277	35	1
208	277	35	1
224	277	35	1
229	277	35	1
235	277	35	1
174	278	35	1
175	278	35	1
179	278	35	1
183	278	35	2
188	278	35	1
195	278	35	1
198	278	35	1
203	278	35	1
223	278	35	1
224	278	35	1
225	278	35	1
227	278	35	3
230	278	35	1
238	278	35	1
243	278	35	1
184	279	35	1
192	279	35	1
209	279	35	2
210	279	35	1
235	279	35	1
236	279	35	1
172	280	35	1
179	280	35	1
180	280	35	1
191	280	35	1
193	280	35	1
194	280	35	1
207	280	35	1
211	280	35	1
212	280	35	1
217	280	35	1
220	280	35	1
232	280	35	1
248	280	35	1
187	281	35	1
191	281	35	2
204	281	35	1
205	281	35	2
213	281	35	2
214	281	35	1
223	281	35	1
224	281	35	1
226	281	35	1
229	281	35	1
230	281	35	1
232	281	35	1
240	281	35	1
186	282	35	1
187	282	35	1
203	282	35	1
205	282	35	1
208	282	35	1
210	282	35	1
213	282	35	1
216	282	35	1
220	282	35	1
221	282	35	1
222	282	35	1
225	282	35	1
226	282	35	1
231	282	35	1
180	283	35	1
188	283	35	1
189	283	35	1
190	283	35	1
202	283	35	1
205	283	35	1
207	283	35	1
211	283	35	1
215	283	35	1
216	283	35	1
218	283	35	2
221	283	35	2
222	283	35	1
232	283	35	1
243	283	35	1
244	283	35	1
246	283	35	1
247	283	35	1
177	284	35	2
187	284	35	1
188	284	35	1
189	284	35	1
200	284	35	1
203	284	35	2
204	284	35	1
205	284	35	1
206	284	35	2
208	284	35	1
212	284	35	1
216	284	35	1
222	284	35	1
226	284	35	1
232	284	35	2
234	284	35	1
242	284	35	1
246	284	35	1
178	285	35	1
185	285	35	1
206	285	35	1
207	285	35	3
221	285	35	1
224	285	35	1
229	285	35	1
231	285	35	1
232	285	35	1
181	286	35	1
185	286	35	1
188	286	35	1
196	286	35	1
199	286	35	1
201	286	35	1
202	286	35	2
211	286	35	2
216	286	35	1
219	286	35	1
221	286	35	1
229	286	35	1
234	286	35	1
236	286	35	1
244	286	35	1
249	286	35	1
174	287	35	1
175	287	35	1
182	287	35	1
185	287	35	2
186	287	35	1
187	287	35	1
194	287	35	1
198	287	35	1
204	287	35	1
208	287	35	1
219	287	35	1
224	287	35	3
229	287	35	1
237	287	35	1
194	288	35	1
196	288	35	1
218	288	35	1
237	288	35	1
238	288	35	1
239	288	35	2
245	288	35	1
175	289	35	1
184	289	35	1
187	289	35	1
189	289	35	1
190	289	35	1
193	289	35	3
205	289	35	1
207	289	35	1
224	289	35	1
225	289	35	1
226	289	35	1
238	289	35	1
239	289	35	2
241	289	35	2
244	289	35	1
246	289	35	1
247	289	35	1
185	290	35	1
198	290	35	1
201	290	35	1
227	290	35	1
232	290	35	1
238	290	35	1
194	291	35	1
196	291	35	1
